va,name,xref_count,subsystems
0x004330DB,default,4,sound
0x00433158,switchdataD_00433158,1,sound
0x00436320,?StartGameThread@@YAKPAK@Z,1,
0x00436C70,caseD_3,1,objects
0x00436DF0,caseD_4,1,objects
0x00436E5C,caseD_c,1,objects
0x00436ECA,caseD_0,1,objects
0x00436EDB,caseD_1,1,objects
0x00436EEE,caseD_2,1,objects
0x00436FB3,caseD_5,1,objects
0x00436FC3,caseD_a,1,objects
0x004374AC,caseD_6,11,objects
0x004376D6,caseD_0,1,objects
0x004376DE,caseD_1,1,objects
0x004376E8,caseD_5,1,objects
0x004376F5,caseD_b,1,objects
0x00437700,caseD_2,3,objects
0x00437A84,caseD_0,1,objects
0x00437A90,caseD_1,1,objects
0x00437A9D,caseD_2,1,objects
0x00437AA9,caseD_5,1,objects
0x00437AB9,caseD_6,1,objects
0x00437C17,caseD_b,1,objects
0x00437C21,caseD_4,3,objects
0x00437EE4,caseD_0,1,objects
0x00437EF2,caseD_1,1,objects
0x00437EFF,caseD_3,1,objects
0x00437F2D,caseD_8,1,objects
0x00437FA5,caseD_9,1,objects
0x0043804F,caseD_7,3,objects
0x00438059,caseD_2,2,objects
0x00438228,switchdataD_00438228,1,objects
0x0043825C,switchdataD_0043825c,1,objects
0x00438274,switchdataD_00438274,1,objects
0x00438280,switchdataD_00438280,1,objects
0x0043829C,switchdataD_0043829c,1,objects
0x004382A8,switchdataD_004382a8,1,objects
0x0043830C,caseD_0,1,objects
0x00438318,caseD_1,1,objects
0x0043839B,caseD_2,1,objects
0x004383A7,caseD_3,1,objects
0x004383B2,caseD_4,1,objects
0x004383DE,caseD_5,1,objects
0x004383FB,caseD_6,1,objects
0x00438418,caseD_7,1,objects
0x00438427,default,13,objects
0x00438454,switchdataD_00438454,1,objects
0x0043846C,<unnamed>,1,objects
0x00438780,caseD_1,1,
0x00438794,caseD_5,1,
0x004387A3,caseD_8,1,
0x004387B2,caseD_9,1,
0x004387BE,caseD_a,1,
0x004387CA,caseD_b,1,
0x00438829,caseD_4,1,
0x00438832,caseD_2,9,
0x00438844,switchdataD_00438844,1,
0x00439E65,caseD_1,1,
0x00439EAE,caseD_4,1,
0x00439EF1,caseD_5,1,
0x00439F1A,caseD_6,1,
0x00439F43,caseD_8,1,
0x00439F6C,caseD_9,1,
0x00439FB9,caseD_2,2,
0x00439FD5,caseD_ffffffff,2,
0x0043A00A,caseD_0,1,
0x0043A036,caseD_2,15,
0x0043A05B,caseD_0,1,
0x0043A060,switchdataD_0043a060,1,
0x0043A08C,switchdataD_0043a08c,1,
0x0043A1C9,default,1,
0x0043A1E7,caseD_1,1,
0x0043A206,caseD_2,1,
0x0043A24C,caseD_3,1,
0x0043A276,caseD_4,1,
0x0043A2A0,caseD_5,1,
0x0043A2C1,caseD_6,1,
0x0043A2D8,caseD_7,1,
0x0043A2EF,caseD_8,1,
0x0043A303,caseD_9,1,
0x0043A321,caseD_a,1,
0x0043A33D,caseD_b,1,
0x0043A3C4,<unnamed>,1,
0x0043A76B,caseD_0,1,
0x0043A794,caseD_1,1,
0x0043A9D5,caseD_2,1,
0x0043AA0F,caseD_3,1,
0x0043AA1E,default,8,
0x0043BB3C,switchdataD_0043bb3c,1,
0x0043BB40,<unnamed>,1,
0x0043BB44,<unnamed>,1,
0x0043BB48,<unnamed>,1,
0x00442403,caseD_2,1,
0x0044245F,caseD_3,1,
0x004424A4,caseD_4,1,
0x004424E2,caseD_1,1,
0x0044250E,default,9,
0x00442554,caseD_1,1,
0x00442582,caseD_2,1,
0x004425CC,caseD_3,1,
0x004425F0,caseD_4,1,
0x00442610,default,12,
0x00442614,switchdataD_00442614,1,
0x00442624,switchdataD_00442624,1,
0x004428C1,caseD_1,1,
0x00442974,caseD_7,1,
0x0044298B,caseD_8,1,
0x004429FE,caseD_9,1,
0x00442A16,caseD_a,2,
0x00442A2B,caseD_2,4,
0x00442A78,switchdataD_00442a78,1,
0x004436FC,caseD_1f,2,
0x00443700,caseD_15,1,
0x00443707,caseD_16,1,
0x0044370E,caseD_17,1,
0x00443715,caseD_18,1,
0x0044371C,caseD_19,1,
0x00443723,caseD_1a,1,
0x0044372A,caseD_1b,1,
0x00443731,caseD_1c,1,
0x00443738,caseD_1d,1,
0x0044373F,caseD_1e,1,
0x00443746,caseD_22,1,
0x0044374D,caseD_23,1,
0x00443754,caseD_24,1,
0x0044375B,caseD_25,1,
0x00443762,caseD_26,1,
0x00443B28,switchdataD_00443b28,1,
0x00444BF4,caseD_d1,2,
0x00444C12,caseD_c8,1,
0x00444C30,caseD_c9,1,
0x00444C58,caseD_ca,1,
0x00444C62,caseD_cb,1,
0x00444C78,switchdataD_00444c78,1,
0x0044C080,?SER_PeekByte@@YAJJ@Z,1,
0x0044C0F0,?SER_Synchronize@@YAXXZ,1,
0x0044C1B0,?SER_Often@@YAXXZ,1,
0x0044C9E5,default,1,
0x0044C9F1,caseD_7,1,
0x0044C9FD,caseD_8,1,
0x0044CA09,caseD_9,1,
0x0044CA15,caseD_a,1,
0x0044CA21,caseD_b,1,
0x0044CA2D,caseD_c,1,
0x0044CA39,caseD_d,1,
0x0044CA54,switchdataD_0044ca54,1,
0x0044CCD4,caseD_0,1,
0x0044CCE5,caseD_1,1,
0x0044CCF6,caseD_2,1,
0x0044CD07,caseD_3,1,
0x0044CD18,caseD_4,1,
0x0044CD29,caseD_5,1,
0x0044CD3A,caseD_6,1,
0x0044CD4B,caseD_7,1,
