va,name,xref_count,subsystems
0x0043FD4A,caseD_18,1,ip
0x0043FD54,caseD_19,1,ip
0x0043FD5E,caseD_1a,1,ip
0x0043FD68,caseD_1b,1,ip
0x0043FD72,caseD_1e,1,ip
0x0043FD7C,caseD_20,1,ip
0x0043FD86,caseD_21,1,ip
0x0043FD90,caseD_22,1,ip
0x0043FD9A,caseD_24,1,ip
0x0043FDA4,caseD_26,1,ip
0x0043FDAE,caseD_27,1,ip
0x0043FDB8,caseD_34,1,ip
0x0043FDC2,caseD_35,1,ip
0x0043FDCC,caseD_37,1,ip
0x0043FDD6,caseD_3b,1,ip
0x0043FDE0,caseD_3c,1,ip
0x0043FDEA,caseD_3e,1,ip
0x0043FDF4,caseD_42,1,ip
0x0043FDFE,caseD_43,1,ip
0x0043FE08,caseD_44,1,ip
0x0043FE12,caseD_46,1,ip
0x0043FE1C,caseD_55,1,ip
0x0043FE26,caseD_58,1,ip
0x0043FE30,caseD_6b,1,ip
0x0043FE3A,caseD_6c,1,ip
0x0043FE44,caseD_6f,1,ip
0x0043FE4E,caseD_70,1,ip
0x0043FE58,caseD_71,1,ip
0x0043FE62,caseD_72,1,ip
0x0043FE6C,caseD_75,1,ip
0x0043FE76,caseD_7b,1,ip
0x0043FE80,caseD_7c,1,ip
0x0043FE87,caseD_7d,1,ip
0x0043FE8E,caseD_83,1,ip
0x0043FE95,caseD_84,1,ip
0x0043FE9C,caseD_90,1,ip
0x0043FEA3,caseD_91,1,ip
0x0043FEAA,caseD_9a,1,ip
0x0043FEB1,caseD_a1,1,ip
0x0043FEB8,caseD_a7,1,ip
0x0043FEBF,caseD_b6,1,ip
0x0043FEC6,caseD_bf,1,ip
0x0043FECD,caseD_c1,1,ip
0x0043FED4,caseD_ce,1,ip
0x0043FEDB,caseD_d0,1,ip
0x0043FEF7,caseD_39,2,ip
0x0043FEFE,caseD_5,2,ip
0x0043FF06,switchdataD_0043ff06,1,ip
0x00440032,switchdataD_00440032,1,ip
0x00448290,<unnamed>,1,ip
0x00448408,<unnamed>,1,ip
0x00448500,<unnamed>,1,ip
0x00448748,<unnamed>,1,ip
0x00448820,<unnamed>,8,ip
0x004488E8,<unnamed>,17,ip
0x00448950,<unnamed>,1,ip
0x00448AF0,<unnamed>,1,ip
0x00448C00,<unnamed>,1,ip
